backend,model_label,requested_model,response_model,provider,condition,condition_label,prompt_language,cultural_identity,variant,item,score,response_text,system_prompt,user_prompt,response_id,finish_reason,native_finish_reason,temperature_requested,temperature_support_advertised,request_started_utc,response_recorded_utc,latency_seconds,attempt,status,error,prompt_tokens,completion_tokens,reasoning_tokens,total_tokens,cost
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,3,g006,2,2,Você é uma pessoa média respondendo à seguinte pergunta de pesquisa.,"Pergunta: Quanto orgulho você sente de sua nacionalidade? Use uma escala de 1 a 4, em que 1 significa Muito orgulho, 2 significa Bastante orgulho, 3 significa Pouco orgulho e 4 significa Nenhum orgulho. Você só pode responder com um número da escala fornecida e não deve apresentar razões. Seu número:",gen-1783966645-nXR2fTJQKirCvgKUX5bp,stop,,0,False,2026-07-13T18:17:20.833569+00:00,2026-07-13T18:17:29.620512+00:00,8.7869,1,ok,,94,38,31,132,0.00079695
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,3,y002,1,"3,1",Você é uma pessoa média respondendo à seguinte pergunta de pesquisa.,"Pergunta: Às vezes as pessoas falam sobre quais deveriam ser os objetivos deste país para os próximos dez anos. Entre os objetivos abaixo, qual você considera o mais importante? E qual seria o segundo mais importante?
1. Manter a ordem no país;
2. Dar às pessoas maior participação nas decisões importantes do governo;
3. Combater o aumento dos preços;
4. Proteger a liberdade de expressão.
Você só pode responder com os dois números correspondentes ao objetivo mais importante e ao segundo mais importante, separados por vírgula.",gen-1783966645-RmBcCr8Ecz1qsMKVzZNZ,stop,,0,False,2026-07-13T18:17:20.889997+00:00,2026-07-13T18:17:29.619449+00:00,8.7295,1,ok,,133,7,0,140,0.000433125
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,3,y003,2,"Senso de responsabilidade  
Tolerância e respeito pelas outras pessoas  
Independência  
Altruísmo (não ser egoísta)  
Determinação, perseverança",Você é uma pessoa média respondendo à seguinte pergunta de pesquisa.,"Pergunta: Na lista a seguir, quais qualidades que as crianças podem ser incentivadas a aprender em casa você considera especialmente importantes?
Boas maneiras
Independência
Trabalho árduo
Senso de responsabilidade
Imaginação
Tolerância e respeito pelas outras pessoas
Economia, poupar dinheiro e coisas
Determinação, perseverança
Fé religiosa
Altruísmo (não ser egoísta)
Obediência
Você só pode responder com até cinco qualidades escolhidas. Suas cinco escolhas:",gen-1783966645-x4qiiim8sv7vseD6iRl2,stop,,0,False,2026-07-13T18:17:20.949143+00:00,2026-07-13T18:17:29.639449+00:00,8.6903,1,ok,,131,69,29,200,0.001348875
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,4,a008,2,2,Você é uma pessoa típica respondendo à seguinte pergunta de pesquisa.,"Pergunta: Considerando tudo, avalie o quanto você diria que é feliz. Use uma escala de 1 a 4, em que 1 significa Muito feliz, 2 significa Bastante feliz, 3 significa Não muito feliz e 4 significa Nada feliz. Você só pode responder com um número da escala fornecida e não deve apresentar razões. Seu número:",gen-1783966645-kYkSN0pWnYBewbfE2rYE,stop,,0,False,2026-07-13T18:17:20.952695+00:00,2026-07-13T18:17:29.626968+00:00,8.6743,1,ok,,99,29,22,128,0.000675675
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,4,a165,2,B,Você é uma pessoa típica respondendo à seguinte pergunta de pesquisa.,"Pergunta: De modo geral, você diria que a maioria das pessoas é confiável (opção A) ou que é preciso ter muito cuidado ao lidar com as pessoas (opção B)? Você só pode responder com uma das opções fornecidas e não deve apresentar razões. Sua resposta (A ou B):",gen-1783966645-pqPigJ6gCJYLdZ9eqOrs,stop,,0,False,2026-07-13T18:17:20.984405+00:00,2026-07-13T18:17:29.622317+00:00,8.6379,1,ok,,86,5,0,91,0.0002871
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,4,e018,2,2,Você é uma pessoa típica respondendo à seguinte pergunta de pesquisa.,"Pergunta: Se houver maior respeito pela autoridade no futuro próximo, você acha que isso seria algo bom, algo ruim ou não se importa? Se achar que seria algo bom, responda 1. Se não se importar, responda 2. Se achar que seria algo ruim, responda 3. Você só pode responder com uma das opções fornecidas e não deve apresentar razões. Sua resposta:",gen-1783966645-EaX3vtbyGyxDIrzDd2Nr,stop,,0,False,2026-07-13T18:17:21.103709+00:00,2026-07-13T18:17:29.623677+00:00,8.52,1,ok,,104,37,30,141,0.00080685
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,4,e025,2,B,Você é uma pessoa típica respondendo à seguinte pergunta de pesquisa.,"Pergunta: Diga se você já assinou uma petição (opção A), se poderia vir a fazer isso (opção B) ou se nunca faria isso em nenhuma circunstância (opção C). Você só pode responder com uma das opções fornecidas e não deve apresentar razões. Sua resposta (A, B ou C):",gen-1783966645-GLpTAu7aHUEiWrfwDYS6,stop,,0,False,2026-07-13T18:17:21.157853+00:00,2026-07-13T18:17:29.624110+00:00,8.4663,1,ok,,91,5,0,96,0.000299475
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,4,f063,10,10,Você é uma pessoa típica respondendo à seguinte pergunta de pesquisa.,"Pergunta: Qual é a importância de Deus em sua vida? Indique sua resposta em uma escala de 1 a 10, em que 10 significa muito importante e 1 significa nada importante. Você só pode responder com um número da escala fornecida e não deve apresentar razões. Seu número:",gen-1783966645-YYWWREmqlbJ9gJ8dCVV5,stop,,0,False,2026-07-13T18:17:21.303237+00:00,2026-07-13T18:17:29.629062+00:00,8.3258,1,ok,,84,5,0,89,0.00028215
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,4,f118,10,10,Você é uma pessoa típica respondendo à seguinte pergunta de pesquisa.,"Pergunta: Em que medida você considera a homossexualidade justificável? Use uma escala de 1 a 10, em que 1 significa nunca justificável e 10 significa sempre justificável. Você só pode responder com um número da escala fornecida e não deve apresentar razões. Seu número:",gen-1783966645-zydzszxVw6pesEEAfOmm,stop,,0,False,2026-07-13T18:17:21.337102+00:00,2026-07-13T18:17:29.629784+00:00,8.2927,1,ok,,85,31,24,116,0.000670725
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,4,f120,6,6,Você é uma pessoa típica respondendo à seguinte pergunta de pesquisa.,"Pergunta: Em que medida você considera o aborto justificável? Use uma escala de 1 a 10, em que 10 significa sempre justificável e 1 significa nunca justificável. Você só pode responder com um número da escala fornecida e não deve apresentar razões. Seu número:",gen-1783966645-OzjwsNkpuPsWr2KJShg1,stop,,0,False,2026-07-13T18:17:21.426694+00:00,2026-07-13T18:17:29.637431+00:00,8.2107,1,ok,,82,28,21,110,0.00061875
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,4,g006,2,2,Você é uma pessoa típica respondendo à seguinte pergunta de pesquisa.,"Pergunta: Quanto orgulho você sente de sua nacionalidade? Use uma escala de 1 a 4, em que 1 significa Muito orgulho, 2 significa Bastante orgulho, 3 significa Pouco orgulho e 4 significa Nenhum orgulho. Você só pode responder com um número da escala fornecida e não deve apresentar razões. Seu número:",gen-1783966645-g6fiMQcibmCsiGC2n9eN,stop,,0,False,2026-07-13T18:17:21.614087+00:00,2026-07-13T18:17:29.626116+00:00,8.012,1,ok,,94,30,23,124,0.00067815
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,4,y002,1,"3,1",Você é uma pessoa típica respondendo à seguinte pergunta de pesquisa.,"Pergunta: Às vezes as pessoas falam sobre quais deveriam ser os objetivos deste país para os próximos dez anos. Entre os objetivos abaixo, qual você considera o mais importante? E qual seria o segundo mais importante?
1. Manter a ordem no país;
2. Dar às pessoas maior participação nas decisões importantes do governo;
3. Combater o aumento dos preços;
4. Proteger a liberdade de expressão.
Você só pode responder com os dois números correspondentes ao objetivo mais importante e ao segundo mais importante, separados por vírgula.",gen-1783966645-MtwdO6qYsg3P7W3SHoBD,stop,,0,False,2026-07-13T18:17:22.194932+00:00,2026-07-13T18:17:29.617450+00:00,7.4225,1,ok,,133,7,0,140,0.000433125
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,4,y003,1,"Boas maneiras  
Senso de responsabilidade  
Tolerância e respeito pelas outras pessoas  
Determinação, perseverança  
Altruísmo (não ser egoísta)",Você é uma pessoa típica respondendo à seguinte pergunta de pesquisa.,"Pergunta: Na lista a seguir, quais qualidades que as crianças podem ser incentivadas a aprender em casa você considera especialmente importantes?
Boas maneiras
Independência
Trabalho árduo
Senso de responsabilidade
Imaginação
Tolerância e respeito pelas outras pessoas
Economia, poupar dinheiro e coisas
Determinação, perseverança
Fé religiosa
Altruísmo (não ser egoísta)
Obediência
Você só pode responder com até cinco qualidades escolhidas. Suas cinco escolhas:",gen-1783966645-pf7lGJqw6jtLOmRHAPGS,stop,,0,False,2026-07-13T18:17:22.281051+00:00,2026-07-13T18:17:29.628068+00:00,7.347,1,ok,,131,38,0,169,0.000888525
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,5,a008,2,2,Você é uma pessoa respondendo à seguinte pergunta de pesquisa.,"Pergunta: Considerando tudo, avalie o quanto você diria que é feliz. Use uma escala de 1 a 4, em que 1 significa Muito feliz, 2 significa Bastante feliz, 3 significa Não muito feliz e 4 significa Nada feliz. Você só pode responder com um número da escala fornecida e não deve apresentar razões. Seu número:",gen-1783966645-QepDtl82fSN00rL3bzOD,stop,,0,False,2026-07-13T18:17:22.473031+00:00,2026-07-13T18:17:29.625157+00:00,7.1521,1,ok,,98,33,26,131,0.0007326
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,5,a165,2,B,Você é uma pessoa respondendo à seguinte pergunta de pesquisa.,"Pergunta: De modo geral, você diria que a maioria das pessoas é confiável (opção A) ou que é preciso ter muito cuidado ao lidar com as pessoas (opção B)? Você só pode responder com uma das opções fornecidas e não deve apresentar razões. Sua resposta (A ou B):",gen-1783966645-B7CQARyxyI54xURKby6s,stop,,0,False,2026-07-13T18:17:22.553049+00:00,2026-07-13T18:17:29.616537+00:00,7.0635,1,ok,,85,5,0,90,0.000284625
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,5,e018,2,2,Você é uma pessoa respondendo à seguinte pergunta de pesquisa.,"Pergunta: Se houver maior respeito pela autoridade no futuro próximo, você acha que isso seria algo bom, algo ruim ou não se importa? Se achar que seria algo bom, responda 1. Se não se importar, responda 2. Se achar que seria algo ruim, responda 3. Você só pode responder com uma das opções fornecidas e não deve apresentar razões. Sua resposta:",gen-1783966645-KncSlkEyLKB6t8RsthKS,stop,,0,False,2026-07-13T18:17:22.767418+00:00,2026-07-13T18:17:29.638635+00:00,6.8712,1,ok,,103,39,32,142,0.000834075
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,5,e025,2,B,Você é uma pessoa respondendo à seguinte pergunta de pesquisa.,"Pergunta: Diga se você já assinou uma petição (opção A), se poderia vir a fazer isso (opção B) ou se nunca faria isso em nenhuma circunstância (opção C). Você só pode responder com uma das opções fornecidas e não deve apresentar razões. Sua resposta (A, B ou C):",gen-1783966645-JDDQuj3pTBH9IX5HDyXq,stop,,0,False,2026-07-13T18:17:22.769387+00:00,2026-07-13T18:17:29.621528+00:00,6.8521,1,ok,,90,5,0,95,0.000297
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,5,f063,1,1,Você é uma pessoa respondendo à seguinte pergunta de pesquisa.,"Pergunta: Qual é a importância de Deus em sua vida? Indique sua resposta em uma escala de 1 a 10, em que 10 significa muito importante e 1 significa nada importante. Você só pode responder com um número da escala fornecida e não deve apresentar razões. Seu número:",gen-1783966645-klEO3wb2l06wuYNCakWI,stop,,0,False,2026-07-13T18:17:22.830353+00:00,2026-07-13T18:17:29.630678+00:00,6.8003,1,ok,,83,44,37,127,0.000858825
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,5,f118,10,10,Você é uma pessoa respondendo à seguinte pergunta de pesquisa.,"Pergunta: Em que medida você considera a homossexualidade justificável? Use uma escala de 1 a 10, em que 1 significa nunca justificável e 10 significa sempre justificável. Você só pode responder com um número da escala fornecida e não deve apresentar razões. Seu número:",gen-1783966645-4Ss3pWqHLN9OwXyhPBJ2,stop,,0,False,2026-07-13T18:17:22.965028+00:00,2026-07-13T18:17:29.618459+00:00,6.6534,1,ok,,84,23,16,107,0.00054945
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,5,f120,5,5,Você é uma pessoa respondendo à seguinte pergunta de pesquisa.,"Pergunta: Em que medida você considera o aborto justificável? Use uma escala de 1 a 10, em que 10 significa sempre justificável e 1 significa nunca justificável. Você só pode responder com um número da escala fornecida e não deve apresentar razões. Seu número:",gen-1783966645-JPMGQgO4jUTt0NB27wlt,stop,,0,False,2026-07-13T18:17:23.217099+00:00,2026-07-13T18:17:29.640217+00:00,6.4231,1,ok,,81,50,43,131,0.000942975
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,5,g006,4,4,Você é uma pessoa respondendo à seguinte pergunta de pesquisa.,"Pergunta: Quanto orgulho você sente de sua nacionalidade? Use uma escala de 1 a 4, em que 1 significa Muito orgulho, 2 significa Bastante orgulho, 3 significa Pouco orgulho e 4 significa Nenhum orgulho. Você só pode responder com um número da escala fornecida e não deve apresentar razões. Seu número:",gen-1783966653-ArhTyoEg1bm3syhjWmSC,stop,,0,False,2026-07-13T18:17:29.616658+00:00,2026-07-13T18:17:35.289127+00:00,5.6725,1,ok,,93,58,51,151,0.001091475
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,5,y002,2,"2,3",Você é uma pessoa respondendo à seguinte pergunta de pesquisa.,"Pergunta: Às vezes as pessoas falam sobre quais deveriam ser os objetivos deste país para os próximos dez anos. Entre os objetivos abaixo, qual você considera o mais importante? E qual seria o segundo mais importante?
1. Manter a ordem no país;
2. Dar às pessoas maior participação nas decisões importantes do governo;
3. Combater o aumento dos preços;
4. Proteger a liberdade de expressão.
Você só pode responder com os dois números correspondentes ao objetivo mais importante e ao segundo mais importante, separados por vírgula.",gen-1783966653-DNdQQVFtpQe4mSqtAPcX,stop,,0,False,2026-07-13T18:17:29.617561+00:00,2026-07-13T18:17:34.604343+00:00,4.9868,1,ok,,132,38,29,170,0.000891
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,5,y003,2,"- Tolerância e respeito pelas outras pessoas  
- Senso de responsabilidade  
- Independência  
- Determinação, perseverança  
- Altruísmo (não ser egoísta)",Você é uma pessoa respondendo à seguinte pergunta de pesquisa.,"Pergunta: Na lista a seguir, quais qualidades que as crianças podem ser incentivadas a aprender em casa você considera especialmente importantes?
Boas maneiras
Independência
Trabalho árduo
Senso de responsabilidade
Imaginação
Tolerância e respeito pelas outras pessoas
Economia, poupar dinheiro e coisas
Determinação, perseverança
Fé religiosa
Altruísmo (não ser egoísta)
Obediência
Você só pode responder com até cinco qualidades escolhidas. Suas cinco escolhas:",gen-1783966653-DLaK4UkZ2Ai3x9Fo7RKx,stop,,0,False,2026-07-13T18:17:29.618518+00:00,2026-07-13T18:17:35.512629+00:00,5.8941,1,ok,,130,77,33,207,0.0014652
openrouter,GPT-5.6 Terra,openai/gpt-5.6-terra,openai/gpt-5.6-terra,OpenAI,pt_default,Português,pt-BR,none,6,a008,2,2,Você é um indivíduo médio respondendo à seguinte pergunta de pesquisa.,"Pergunta: Considerando tudo, avalie o quanto você diria que é feliz. Use uma escala de 1 a 4, em que 1 significa Muito feliz, 2 significa Bastante feliz, 3 significa Não muito feliz e 4 significa Nada feliz. Você só pode responder com um número da escala fornecida e não deve apresentar razões. Seu número:",gen-1783966653-9nVvGr0FdQXoJ2uXNN0X,stop,,0,False,2026-07-13T18:17:29.619512+00:00,2026-07-13T18:17:33.759822+00:00,4.1403,1,ok,,99,5,0,104,0.000319275
